date,amfi_code,scheme_name,rolling_sharpe
2023-11-04,149322,DSP Top 100 Equity Fund - Regular - Growth,-2.092982016346526
2023-11-05,149322,DSP Top 100 Equity Fund - Regular - Growth,-2.093269536991299
2023-11-06,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.7282791491425729
2023-11-07,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.4180836428646466
2023-11-08,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.5785442990281517
2023-11-09,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.4836730688004296
2023-11-10,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.610531659472492
2023-11-11,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.610531659472492
2023-11-12,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.521434658716348
2023-11-13,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.3239489122051669
2023-11-14,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.3827301890027004
2023-11-15,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.0813076418331444
2023-11-16,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.5771803767011583
2023-11-17,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.8247079636459396
2023-11-18,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.8247079636459396
2023-11-19,149322,DSP Top 100 Equity Fund - Regular - Growth,-2.270031390604599
2023-11-20,149322,DSP Top 100 Equity Fund - Regular - Growth,-2.1158175331965454
2023-11-21,149322,DSP Top 100 Equity Fund - Regular - Growth,-2.0953201705276268
2023-11-22,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.8743164861787744
2023-11-23,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.9064302965266273
2023-11-24,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.7238904129382697
2023-11-25,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.7238904129382697
2023-11-26,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.9366771818132296
2023-11-27,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.9247204588724844
2023-11-28,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.6531221893499
2023-11-29,149322,DSP Top 100 Equity Fund - Regular - Growth,-2.1681891933495105
2023-11-30,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.9403829812689009
2023-12-01,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.671029355716446
2023-12-02,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.671029355716446
2023-12-03,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.7224006155732663
2023-12-04,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.1324389028242696
2023-12-05,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.8971421571655503
2023-12-06,149322,DSP Top 100 Equity Fund - Regular - Growth,-1.0739513770400608
2023-12-07,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.6478528867503788
2023-12-08,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.6563599027747402
2023-12-09,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.6563599027747402
2023-12-10,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.30199036506186266
2023-12-11,149322,DSP Top 100 Equity Fund - Regular - Growth,0.0810942772378575
2023-12-12,149322,DSP Top 100 Equity Fund - Regular - Growth,0.22867639942458876
2023-12-13,149322,DSP Top 100 Equity Fund - Regular - Growth,0.49901020413983044
2023-12-14,149322,DSP Top 100 Equity Fund - Regular - Growth,0.1568443223351775
2023-12-15,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.08557255976343132
2023-12-16,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.08557255976343132
2023-12-17,149322,DSP Top 100 Equity Fund - Regular - Growth,0.21854184447079059
2023-12-18,149322,DSP Top 100 Equity Fund - Regular - Growth,0.5398391496739181
2023-12-19,149322,DSP Top 100 Equity Fund - Regular - Growth,0.8498834657844813
2023-12-20,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9405972833247284
2023-12-21,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9893017458470664
2023-12-22,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1988410540529646
2023-12-23,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1988410540529646
2023-12-24,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3361823658029293
2023-12-25,149322,DSP Top 100 Equity Fund - Regular - Growth,1.6643062895248355
2023-12-26,149322,DSP Top 100 Equity Fund - Regular - Growth,1.2637279977118037
2023-12-27,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3248661406901132
2023-12-28,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1383945099739408
2023-12-29,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1474222256154534
2023-12-30,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1474222256154534
2023-12-31,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1041795687583578
2024-01-01,149322,DSP Top 100 Equity Fund - Regular - Growth,0.8091067378009477
2024-01-02,149322,DSP Top 100 Equity Fund - Regular - Growth,0.5687027737636111
2024-01-03,149322,DSP Top 100 Equity Fund - Regular - Growth,0.8325628702832943
2024-01-04,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9165607760624706
2024-01-05,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9340852547814865
2024-01-06,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9340852547814865
2024-01-07,149322,DSP Top 100 Equity Fund - Regular - Growth,0.7229136328081563
2024-01-08,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1031254664281098
2024-01-09,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7119215949242539
2024-01-10,149322,DSP Top 100 Equity Fund - Regular - Growth,2.069011708353397
2024-01-11,149322,DSP Top 100 Equity Fund - Regular - Growth,2.022172370800079
2024-01-12,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9382702877446782
2024-01-13,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9382702877446782
2024-01-14,149322,DSP Top 100 Equity Fund - Regular - Growth,1.8165439946979192
2024-01-15,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9138864771012027
2024-01-16,149322,DSP Top 100 Equity Fund - Regular - Growth,2.5756253978457426
2024-01-17,149322,DSP Top 100 Equity Fund - Regular - Growth,3.055778713578829
2024-01-18,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3627833981218345
2024-01-19,149322,DSP Top 100 Equity Fund - Regular - Growth,2.4312477833805275
2024-01-20,149322,DSP Top 100 Equity Fund - Regular - Growth,2.4312477833805275
2024-01-21,149322,DSP Top 100 Equity Fund - Regular - Growth,2.0910525477283306
2024-01-22,149322,DSP Top 100 Equity Fund - Regular - Growth,1.582170311586528
2024-01-23,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3462495204142166
2024-01-24,149322,DSP Top 100 Equity Fund - Regular - Growth,1.4529978360713327
2024-01-25,149322,DSP Top 100 Equity Fund - Regular - Growth,1.4147336563428545
2024-01-26,149322,DSP Top 100 Equity Fund - Regular - Growth,1.580370349267503
2024-01-27,149322,DSP Top 100 Equity Fund - Regular - Growth,1.580370349267503
2024-01-28,149322,DSP Top 100 Equity Fund - Regular - Growth,2.0807156202736694
2024-01-29,149322,DSP Top 100 Equity Fund - Regular - Growth,1.8771949945374213
2024-01-30,149322,DSP Top 100 Equity Fund - Regular - Growth,2.0613091811606785
2024-01-31,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7535119665486643
2024-02-01,149322,DSP Top 100 Equity Fund - Regular - Growth,1.869564152306526
2024-02-02,149322,DSP Top 100 Equity Fund - Regular - Growth,2.058125892383994
2024-02-03,149322,DSP Top 100 Equity Fund - Regular - Growth,2.058125892383994
2024-02-04,149322,DSP Top 100 Equity Fund - Regular - Growth,1.6958416258104245
2024-02-05,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1797677692632058
2024-02-06,149322,DSP Top 100 Equity Fund - Regular - Growth,1.8426518344062348
2024-02-07,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7336200799501689
2024-02-08,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9098823880100437
2024-02-09,149322,DSP Top 100 Equity Fund - Regular - Growth,1.84573053803586
2024-02-10,149322,DSP Top 100 Equity Fund - Regular - Growth,1.84573053803586
2024-02-11,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7004211211996092
2024-02-12,149322,DSP Top 100 Equity Fund - Regular - Growth,2.174992600779211
2024-02-13,149322,DSP Top 100 Equity Fund - Regular - Growth,2.034073309812662
2024-02-14,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7934475354787218
2024-02-15,149322,DSP Top 100 Equity Fund - Regular - Growth,2.187297496731673
2024-02-16,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3578771374518266
2024-02-17,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3578771374518266
2024-02-18,149322,DSP Top 100 Equity Fund - Regular - Growth,2.386239257430499
2024-02-19,149322,DSP Top 100 Equity Fund - Regular - Growth,2.466407147077361
2024-02-20,149322,DSP Top 100 Equity Fund - Regular - Growth,2.24317082080737
2024-02-21,149322,DSP Top 100 Equity Fund - Regular - Growth,2.4808481742519235
2024-02-22,149322,DSP Top 100 Equity Fund - Regular - Growth,2.495579574954928
2024-02-23,149322,DSP Top 100 Equity Fund - Regular - Growth,2.876297935433978
2024-02-24,149322,DSP Top 100 Equity Fund - Regular - Growth,2.876297935433978
2024-02-25,149322,DSP Top 100 Equity Fund - Regular - Growth,2.8790099983607
2024-02-26,149322,DSP Top 100 Equity Fund - Regular - Growth,2.369600600731713
2024-02-27,149322,DSP Top 100 Equity Fund - Regular - Growth,2.8392887642830424
2024-02-28,149322,DSP Top 100 Equity Fund - Regular - Growth,3.063281504535189
2024-02-29,149322,DSP Top 100 Equity Fund - Regular - Growth,3.0393947560016916
2024-03-01,149322,DSP Top 100 Equity Fund - Regular - Growth,2.9961477675974493
2024-03-02,149322,DSP Top 100 Equity Fund - Regular - Growth,2.9961477675974493
2024-03-03,149322,DSP Top 100 Equity Fund - Regular - Growth,2.7225965332987667
2024-03-04,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3574063887835233
2024-03-05,149322,DSP Top 100 Equity Fund - Regular - Growth,2.6593945985404606
2024-03-06,149322,DSP Top 100 Equity Fund - Regular - Growth,2.300045170061015
2024-03-07,149322,DSP Top 100 Equity Fund - Regular - Growth,2.257696463810568
2024-03-08,149322,DSP Top 100 Equity Fund - Regular - Growth,2.6242002364193477
2024-03-09,149322,DSP Top 100 Equity Fund - Regular - Growth,2.6242002364193477
2024-03-10,149322,DSP Top 100 Equity Fund - Regular - Growth,2.399345982922409
2024-03-11,149322,DSP Top 100 Equity Fund - Regular - Growth,2.1350759887882
2024-03-12,149322,DSP Top 100 Equity Fund - Regular - Growth,2.2831851793063924
2024-03-13,149322,DSP Top 100 Equity Fund - Regular - Growth,2.364884586497301
2024-03-14,149322,DSP Top 100 Equity Fund - Regular - Growth,2.477943422675722
2024-03-15,149322,DSP Top 100 Equity Fund - Regular - Growth,2.524133641504171
2024-03-16,149322,DSP Top 100 Equity Fund - Regular - Growth,2.524133641504171
2024-03-17,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3264636526809253
2024-03-18,149322,DSP Top 100 Equity Fund - Regular - Growth,2.1494186917370377
2024-03-19,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3119448159552087
2024-03-20,149322,DSP Top 100 Equity Fund - Regular - Growth,2.552390952363569
2024-03-21,149322,DSP Top 100 Equity Fund - Regular - Growth,2.2017822733447505
2024-03-22,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9586469516505836
2024-03-23,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9586469516505836
2024-03-24,149322,DSP Top 100 Equity Fund - Regular - Growth,1.8788879900492514
2024-03-25,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3976094218163726
2024-03-26,149322,DSP Top 100 Equity Fund - Regular - Growth,2.2736826881217125
2024-03-27,149322,DSP Top 100 Equity Fund - Regular - Growth,2.554479781758194
2024-03-28,149322,DSP Top 100 Equity Fund - Regular - Growth,1.6075232392440044
2024-03-29,149322,DSP Top 100 Equity Fund - Regular - Growth,1.2333036375566542
2024-03-30,149322,DSP Top 100 Equity Fund - Regular - Growth,1.2333036375566542
2024-03-31,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3086981084108265
2024-04-01,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3889924346479585
2024-04-02,149322,DSP Top 100 Equity Fund - Regular - Growth,1.53884959698944
2024-04-03,149322,DSP Top 100 Equity Fund - Regular - Growth,1.191999161265988
2024-04-04,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3229577112080524
2024-04-05,149322,DSP Top 100 Equity Fund - Regular - Growth,1.0340818432668273
2024-04-06,149322,DSP Top 100 Equity Fund - Regular - Growth,1.0340818432668273
2024-04-07,149322,DSP Top 100 Equity Fund - Regular - Growth,0.7648203419180574
2024-04-08,149322,DSP Top 100 Equity Fund - Regular - Growth,0.5262925465038409
2024-04-09,149322,DSP Top 100 Equity Fund - Regular - Growth,0.283405176598708
2024-04-10,149322,DSP Top 100 Equity Fund - Regular - Growth,0.3866382449380197
2024-04-11,149322,DSP Top 100 Equity Fund - Regular - Growth,0.28124377819056706
2024-04-12,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.009031528300170094
2024-04-13,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.009031528300170094
2024-04-14,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.013827436341951065
2024-04-15,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.09220163769605895
2024-04-16,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.5923051836295535
2024-04-17,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.25430174471144035
2024-04-18,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.03352645450444322
2024-04-19,149322,DSP Top 100 Equity Fund - Regular - Growth,0.01182530775615943
2024-04-20,149322,DSP Top 100 Equity Fund - Regular - Growth,0.01182530775615943
2024-04-21,149322,DSP Top 100 Equity Fund - Regular - Growth,0.48352940961866847
2024-04-22,149322,DSP Top 100 Equity Fund - Regular - Growth,0.5629474623186629
2024-04-23,149322,DSP Top 100 Equity Fund - Regular - Growth,0.799710356788533
2024-04-24,149322,DSP Top 100 Equity Fund - Regular - Growth,1.095463252300718
2024-04-25,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9204132839927668
2024-04-26,149322,DSP Top 100 Equity Fund - Regular - Growth,0.7419020705058237
2024-04-27,149322,DSP Top 100 Equity Fund - Regular - Growth,0.7419020705058237
2024-04-28,149322,DSP Top 100 Equity Fund - Regular - Growth,0.8655136849684332
2024-04-29,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3550038855842474
2024-04-30,149322,DSP Top 100 Equity Fund - Regular - Growth,1.487992944415718
2024-05-01,149322,DSP Top 100 Equity Fund - Regular - Growth,1.5378534407883298
2024-05-02,149322,DSP Top 100 Equity Fund - Regular - Growth,1.441939607433449
2024-05-03,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3454333177321418
2024-05-04,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3454333177321418
2024-05-05,149322,DSP Top 100 Equity Fund - Regular - Growth,1.5151081892899445
2024-05-06,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3049040060230948
2024-05-07,149322,DSP Top 100 Equity Fund - Regular - Growth,1.5677745893412829
2024-05-08,149322,DSP Top 100 Equity Fund - Regular - Growth,1.408554468472243
2024-05-09,149322,DSP Top 100 Equity Fund - Regular - Growth,1.5573997747234614
2024-05-10,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7356697191518276
2024-05-11,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7356697191518276
2024-05-12,149322,DSP Top 100 Equity Fund - Regular - Growth,1.5793377506635735
2024-05-13,149322,DSP Top 100 Equity Fund - Regular - Growth,1.409927492002444
2024-05-14,149322,DSP Top 100 Equity Fund - Regular - Growth,1.4177513644152986
2024-05-15,149322,DSP Top 100 Equity Fund - Regular - Growth,1.5569698207495817
2024-05-16,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3900774195711754
2024-05-17,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9724377609487109
2024-05-18,149322,DSP Top 100 Equity Fund - Regular - Growth,0.9724377609487109
2024-05-19,149322,DSP Top 100 Equity Fund - Regular - Growth,0.86011713160153
2024-05-20,149322,DSP Top 100 Equity Fund - Regular - Growth,1.1890781111156357
2024-05-21,149322,DSP Top 100 Equity Fund - Regular - Growth,0.7898939691337072
2024-05-22,149322,DSP Top 100 Equity Fund - Regular - Growth,0.6705872024470811
2024-05-23,149322,DSP Top 100 Equity Fund - Regular - Growth,0.021900856874838358
2024-05-24,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.06485181983059993
2024-05-25,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.06485181983059993
2024-05-26,149322,DSP Top 100 Equity Fund - Regular - Growth,0.22689762971249694
2024-05-27,149322,DSP Top 100 Equity Fund - Regular - Growth,0.004502973610707311
2024-05-28,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.18986685481579874
2024-05-29,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.5642906036010692
2024-05-30,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.1139423732317076
2024-05-31,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.09794571473922668
2024-06-01,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.09794571473922668
2024-06-02,149322,DSP Top 100 Equity Fund - Regular - Growth,0.15359477994511928
2024-06-03,149322,DSP Top 100 Equity Fund - Regular - Growth,0.02415398793226211
2024-06-04,149322,DSP Top 100 Equity Fund - Regular - Growth,0.11732208571860549
2024-06-05,149322,DSP Top 100 Equity Fund - Regular - Growth,0.3706392994530684
2024-06-06,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.44761218287239474
2024-06-07,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.5728084783922517
2024-06-08,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.5728084783922517
2024-06-09,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.33918822411065647
2024-06-10,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.6078088165794022
2024-06-11,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.5644925344950609
2024-06-12,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.30702441082079057
2024-06-13,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.2224623450231836
2024-06-14,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.22555153899887787
2024-06-15,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.22555153899887787
2024-06-16,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.373650182460024
2024-06-17,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.5785610256796455
2024-06-18,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.29011631761152623
2024-06-19,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.09033155145153841
2024-06-20,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.2910268034644506
2024-06-21,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.1323209551345701
2024-06-22,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.1323209551345701
2024-06-23,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.0786546086146437
2024-06-24,149322,DSP Top 100 Equity Fund - Regular - Growth,-0.038279962673989386
2024-06-25,149322,DSP Top 100 Equity Fund - Regular - Growth,0.21897830925087391
2024-06-26,149322,DSP Top 100 Equity Fund - Regular - Growth,1.0881905647808114
2024-06-27,149322,DSP Top 100 Equity Fund - Regular - Growth,1.2979498687657112
2024-06-28,149322,DSP Top 100 Equity Fund - Regular - Growth,1.4868182740570381
2024-06-29,149322,DSP Top 100 Equity Fund - Regular - Growth,1.4868182740570381
2024-06-30,149322,DSP Top 100 Equity Fund - Regular - Growth,1.5250431489809841
2024-07-01,149322,DSP Top 100 Equity Fund - Regular - Growth,1.3756594346018396
2024-07-02,149322,DSP Top 100 Equity Fund - Regular - Growth,1.778182998340322
2024-07-03,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9221111351708349
2024-07-04,149322,DSP Top 100 Equity Fund - Regular - Growth,2.240479661123198
2024-07-05,149322,DSP Top 100 Equity Fund - Regular - Growth,2.4235249260382874
2024-07-06,149322,DSP Top 100 Equity Fund - Regular - Growth,2.4235249260382874
2024-07-07,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3587745424955715
2024-07-08,149322,DSP Top 100 Equity Fund - Regular - Growth,2.5021778492003306
2024-07-09,149322,DSP Top 100 Equity Fund - Regular - Growth,2.4409923832858524
2024-07-10,149322,DSP Top 100 Equity Fund - Regular - Growth,3.00121368785099
2024-07-11,149322,DSP Top 100 Equity Fund - Regular - Growth,3.5742665838662697
2024-07-12,149322,DSP Top 100 Equity Fund - Regular - Growth,3.454133233217151
2024-07-13,149322,DSP Top 100 Equity Fund - Regular - Growth,3.454133233217151
2024-07-14,149322,DSP Top 100 Equity Fund - Regular - Growth,3.3014316589389194
2024-07-15,149322,DSP Top 100 Equity Fund - Regular - Growth,3.741821032452244
2024-07-16,149322,DSP Top 100 Equity Fund - Regular - Growth,4.093816309680024
2024-07-17,149322,DSP Top 100 Equity Fund - Regular - Growth,4.153874878095053
2024-07-18,149322,DSP Top 100 Equity Fund - Regular - Growth,4.24087224974472
2024-07-19,149322,DSP Top 100 Equity Fund - Regular - Growth,4.314182267491458
2024-07-20,149322,DSP Top 100 Equity Fund - Regular - Growth,4.314182267491458
2024-07-21,149322,DSP Top 100 Equity Fund - Regular - Growth,4.22525125980949
2024-07-22,149322,DSP Top 100 Equity Fund - Regular - Growth,4.325590563017294
2024-07-23,149322,DSP Top 100 Equity Fund - Regular - Growth,4.1600749780036965
2024-07-24,149322,DSP Top 100 Equity Fund - Regular - Growth,3.9243644934368533
2024-07-25,149322,DSP Top 100 Equity Fund - Regular - Growth,4.277030686911221
2024-07-26,149322,DSP Top 100 Equity Fund - Regular - Growth,4.203923779892761
2024-07-27,149322,DSP Top 100 Equity Fund - Regular - Growth,4.203923779892761
2024-07-28,149322,DSP Top 100 Equity Fund - Regular - Growth,3.8277259893829054
2024-07-29,149322,DSP Top 100 Equity Fund - Regular - Growth,4.258180731917521
2024-07-30,149322,DSP Top 100 Equity Fund - Regular - Growth,4.242779492481634
2024-07-31,149322,DSP Top 100 Equity Fund - Regular - Growth,4.291183669407649
2024-08-01,149322,DSP Top 100 Equity Fund - Regular - Growth,4.267301803329973
2024-08-02,149322,DSP Top 100 Equity Fund - Regular - Growth,4.50073725597032
2024-08-03,149322,DSP Top 100 Equity Fund - Regular - Growth,4.50073725597032
2024-08-04,149322,DSP Top 100 Equity Fund - Regular - Growth,4.58537490237821
2024-08-05,149322,DSP Top 100 Equity Fund - Regular - Growth,4.3301654246584915
2024-08-06,149322,DSP Top 100 Equity Fund - Regular - Growth,4.480874785218813
2024-08-07,149322,DSP Top 100 Equity Fund - Regular - Growth,4.374141984879226
2024-08-08,149322,DSP Top 100 Equity Fund - Regular - Growth,3.8782931851149867
2024-08-09,149322,DSP Top 100 Equity Fund - Regular - Growth,3.8358775389968307
2024-08-10,149322,DSP Top 100 Equity Fund - Regular - Growth,3.8358775389968307
2024-08-11,149322,DSP Top 100 Equity Fund - Regular - Growth,3.8700882009156286
2024-08-12,149322,DSP Top 100 Equity Fund - Regular - Growth,3.9980597550568446
2024-08-13,149322,DSP Top 100 Equity Fund - Regular - Growth,3.435421274967776
2024-08-14,149322,DSP Top 100 Equity Fund - Regular - Growth,3.6500153189913918
2024-08-15,149322,DSP Top 100 Equity Fund - Regular - Growth,4.148393014762434
2024-08-16,149322,DSP Top 100 Equity Fund - Regular - Growth,4.212461953900467
2024-08-17,149322,DSP Top 100 Equity Fund - Regular - Growth,4.212461953900467
2024-08-18,149322,DSP Top 100 Equity Fund - Regular - Growth,3.941772833513393
2024-08-19,149322,DSP Top 100 Equity Fund - Regular - Growth,3.563780611441428
2024-08-20,149322,DSP Top 100 Equity Fund - Regular - Growth,3.565666304335186
2024-08-21,149322,DSP Top 100 Equity Fund - Regular - Growth,3.63984241935371
2024-08-22,149322,DSP Top 100 Equity Fund - Regular - Growth,3.6771427819657556
2024-08-23,149322,DSP Top 100 Equity Fund - Regular - Growth,3.3030217875305854
2024-08-24,149322,DSP Top 100 Equity Fund - Regular - Growth,3.3030217875305854
2024-08-25,149322,DSP Top 100 Equity Fund - Regular - Growth,3.385226335646044
2024-08-26,149322,DSP Top 100 Equity Fund - Regular - Growth,3.151890934217425
2024-08-27,149322,DSP Top 100 Equity Fund - Regular - Growth,3.3144680357765033
2024-08-28,149322,DSP Top 100 Equity Fund - Regular - Growth,2.932350481136287
2024-08-29,149322,DSP Top 100 Equity Fund - Regular - Growth,3.0954484585471835
2024-08-30,149322,DSP Top 100 Equity Fund - Regular - Growth,2.655042671360886
2024-08-31,149322,DSP Top 100 Equity Fund - Regular - Growth,2.655042671360886
2024-09-01,149322,DSP Top 100 Equity Fund - Regular - Growth,2.478490889829148
2024-09-02,149322,DSP Top 100 Equity Fund - Regular - Growth,2.469846340479903
2024-09-03,149322,DSP Top 100 Equity Fund - Regular - Growth,2.263605174367771
2024-09-04,149322,DSP Top 100 Equity Fund - Regular - Growth,2.675284762495596
2024-09-05,149322,DSP Top 100 Equity Fund - Regular - Growth,2.6249455045677945
2024-09-06,149322,DSP Top 100 Equity Fund - Regular - Growth,2.844132406335402
2024-09-07,149322,DSP Top 100 Equity Fund - Regular - Growth,2.844132406335402
2024-09-08,149322,DSP Top 100 Equity Fund - Regular - Growth,2.9469267428541652
2024-09-09,149322,DSP Top 100 Equity Fund - Regular - Growth,3.394940067026829
2024-09-10,149322,DSP Top 100 Equity Fund - Regular - Growth,2.8846303543366285
2024-09-11,149322,DSP Top 100 Equity Fund - Regular - Growth,2.574369069813721
2024-09-12,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3750833279560593
2024-09-13,149322,DSP Top 100 Equity Fund - Regular - Growth,2.330222766338947
2024-09-14,149322,DSP Top 100 Equity Fund - Regular - Growth,2.330222766338947
2024-09-15,149322,DSP Top 100 Equity Fund - Regular - Growth,2.328408269176595
2024-09-16,149322,DSP Top 100 Equity Fund - Regular - Growth,2.158723080748846
2024-09-17,149322,DSP Top 100 Equity Fund - Regular - Growth,2.1970683622512484
2024-09-18,149322,DSP Top 100 Equity Fund - Regular - Growth,2.7060050048049966
2024-09-19,149322,DSP Top 100 Equity Fund - Regular - Growth,2.558728998669964
2024-09-20,149322,DSP Top 100 Equity Fund - Regular - Growth,2.5020492817778552
2024-09-21,149322,DSP Top 100 Equity Fund - Regular - Growth,2.5020492817778552
2024-09-22,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3776092862323357
2024-09-23,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3028476786539596
2024-09-24,149322,DSP Top 100 Equity Fund - Regular - Growth,2.3515209580030683
2024-09-25,149322,DSP Top 100 Equity Fund - Regular - Growth,2.677255890733222
2024-09-26,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9681083385869722
2024-09-27,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9827857147276076
2024-09-28,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9827857147276076
2024-09-29,149322,DSP Top 100 Equity Fund - Regular - Growth,1.9506455766279558
2024-09-30,149322,DSP Top 100 Equity Fund - Regular - Growth,1.7118982970938914
2024-10-01,149322,DSP Top 100 Equity Fund - Regular - Growth,1.6138778510573064
